Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2020-06-18,1906.383544921875,1926.1198908995646,1894.3172112941593,1912.8376409721664,1944389
2020-06-19,1912.46337890625,1954.9293307452945,1900.677703384899,1910.0314322401396,5681758
2020-06-22,1896.8896484375,1919.6192582348028,1888.6584344648588,1917.5146689639887,3196138
2020-06-23,1903.764892578125,1911.9025927750547,1880.0999077680333,1896.001250271544,4205944
2020-06-24,1910.21826171875,1930.8432773638167,1900.3033330035614,1902.548250530703,2560937
2020-06-25,1885.805419921875,1926.8683160962978,1879.3981379206243,1903.483991871828,3043931
2020-06-26,1981.9154052734375,1994.2154703236965,1889.4068676859983,1894.1305475635486,6300722
2020-06-29,1965.826416015625,1990.0995261036503,1956.1454432616863,1971.7661254329803,3076341
2020-06-30,1947.5869140625,1975.414262433594,1940.9459023931543,1964.2834144301812,3071725
2020-07-01,1956.8466796875,1977.3312523251636,1945.1077055683152,1945.2947344527354,2503466
2020-07-02,2017.7396240234375,2025.0823928668356,1962.4124065748827,1966.1538982938052,3758699
2020-07-03,2057.493408203125,2062.497745779413,2020.6397983310555,2023.8199756189713,4185208
2020-07-06,2116.9365234375,2123.2034780358535,2062.4978503391617,2062.4978503391617,5190366
2020-07-07,2123.202880859375,2153.8831580347237,2087.8925534437553,2127.973374053913,5630055
2020-07-08,2075.498779296875,2127.4119738169634,2064.9292485080246,2123.296424515333,2793358
2020-07-09,2061.8896484375,2099.444784582332,2049.4491413548994,2084.9465024878673,3443998
2020-07-10,2078.726318359375,2104.4490763600925,2035.3716876204169,2062.7313484029983,9610320
2020-07-13,2076.528564453125,2099.866080800021,2067.1748321808136,2076.528564453125,2963503
2020-07-14,2031.5833740234375,2094.300180344496,2025.0825772424446,2067.174362912611,2976738
2020-07-15,2089.529541015625,2113.9428663481112,2040.1420319608842,2043.7898951197446,5569321
2020-07-16,2095.01416015625,2187.1207229643273,2081.2802960304807,2103.685770395178,8582118
2020-07-17,2063.14013671875,2103.5919351605926,2053.1092387414124,2097.1234741973617,4509135
2020-07-20,2069.8427734375,2087.65472798017,2053.812151673993,2063.3743130745665,2952646
2020-07-21,2085.920654296875,2098.6701272170885,2063.5149519088613,2090.5610916625933,2665286
2020-07-22,2053.952880859375,2091.4986555244177,2047.6249490239693,2091.4986555244177,2861534
2020-07-23,2035.4371337890625,2053.9521873522485,2027.7499168187956,2053.9521873522485,2265766
2020-07-24,2022.5001220703125,2027.7500519424084,1992.2199877047055,2019.7815473462408,3665100
2020-07-27,2068.8115234375,2076.498741627027,2028.2189740451793,2029.6251808679517,4248480
2020-07-28,2165.32421875,2174.9332990583393,2076.498817850958,2076.498817850958,8092319
2020-07-29,2133.731201171875,2195.5573761295145,2105.607067404204,2148.6838198500627,6090431
2020-07-30,2136.965576171875,2210.557064537522,2130.1689100489334,2142.9653002339305,7098496
2020-07-31,2138.74658203125,2188.807678578197,2116.2941938479944,2159.136579467206,4723290
2020-08-03,2113.200927734375,2159.793436393073,2091.217270604826,2147.2311831227316,4012337
2020-08-04,2109.029296875,2127.7318049453734,2085.9207191373353,2118.6383784246123,2927928
2020-08-05,2118.216552734375,2156.1841430799127,2112.122988851758,2118.6852884176533,3800641
2020-08-06,2163.777099609375,2174.4641784125156,2123.7002107854323,2132.7467151922715,4748047
2020-08-07,2151.824462890625,2182.432803921481,2143.996487357572,2163.683381207379,3165491
2020-08-10,2140.0595703125,2179.620814153568,2133.7316389165703,2173.058514928159,2929353
2020-08-11,2137.340576171875,2167.4334943518584,2133.309632963026,2140.246828549002,2774423
2020-08-12,2116.200439453125,2152.808502121847,2106.0757059880225,2145.2620430081784,3415751
2020-08-13,2113.48193359375,2156.1837931859372,2109.7789680717183,2130.872070396363,2695682
2020-08-14,2101.95068359375,2138.652813580513,2093.466753447333,2134.621642174749,2270405
2020-08-17,2112.497314453125,2128.0594264786087,2098.294718641298,2121.4971286877058,2625630
2020-08-18,2127.82470703125,2145.8710229736894,2107.7160007560524,2121.30932964776,3493374
2020-08-19,2115.49755859375,2141.7467516617403,2111.6538352017315,2134.0126144184933,2843005
2020-08-20,2111.982177734375,2134.200200380555,2099.9825000695123,2115.8725918362525,2895164
2020-08-21,2107.99755859375,2128.99681920153,2100.919606176359,2118.6846373383787,1975294
2020-08-24,2107.529052734375,2118.637948900014,2090.5607328149704,2109.8727306859614,2167966
2020-08-25,2102.419677734375,2109.310182547284,2093.8888272098434,2104.6228265860677,1663419
2020-08-26,2112.591064453125,2118.5907877745267,2077.8577153997194,2101.8101471062373,2618149
2020-08-27,2107.810791015625,2144.325488381637,2101.5766972030674,2124.310380667849,3579393
2020-08-28,2098.575927734375,2137.3871388192597,2095.341698289764,2126.559302091844,2941136
2020-08-31,2116.1064453125,2133.8714752441256,2088.6854181664635,2099.93507032894,6018154
2020-09-01,2105.888671875,2135.5595459213896,2101.154396202361,2127.122304519593,3610908
2020-09-02,2123.5126953125,2126.8876830205986,2101.4821231688156,2106.4976853982525,2084137
2020-09-03,2155.7158203125,2178.683873192542,2126.185466609589,2126.185466609589,4654146
2020-09-04,2145.683837890625,2178.917141657133,2121.450119101031,2132.746691306864,5231303
2020-09-07,2181.54248046875,2196.9638364903594,2140.57503332516,2145.8716542463976,4620401
2020-09-08,2201.369873046875,2240.978032092196,2181.5424482936382,2189.885850601782,7453998
2020-09-09,2182.1044921875,2211.494302423712,2174.9329298952994,2179.6202853476602,3866535
2020-09-10,2185.3857421875,2201.6509579101817,2178.9642022453154,2188.9950976028417,2308813
2020-09-11,2225.64990234375,2233.9933023553126,2184.4478704657254,2185.197893010244,4145424
2020-09-14,2335.615478515625,2349.068280762514,2232.9156994653868,2235.025009504982,7512131
2020-09-15,2335.615478515625,2379.301724663378,2310.4914353660542,2335.615478515625,7318770
2020-09-16,2346.490234375,2350.802693115536,2322.397272150182,2333.3187192460796,3074003
2020-09-17,2307.0703125,2339.6943646416075,2297.3676203451873,2324.9291893463633,4828176
2020-09-18,2296.710693359375,2344.0529908563826,2284.054831652254,2329.6160253478147,4183256
2020-09-21,2311.14794921875,2348.2716738888985,2298.8200647919693,2310.8666620650356,4598809
2020-09-22,2365.19287109375,2395.238868229475,2304.304163643072,2329.6158855382564,7499613
2020-09-23,2313.1630859375,2362.286710304352,2258.367944353608,2353.0525281558967,7502280
2020-09-24,2186.4169921875,2296.8042151824957,2158.6210653781636,2296.8042151824957,8424708
2020-09-25,2270.836181640625,2287.429373534342,2205.02575937373,2219.9314575939848,8228267
2020-09-28,2274.586669921875,2291.17986622225,2218.057104534306,2287.4299810074835,4347166
2020-09-29,2332.80322265625,2354.0370824802353,2274.586398957099,2282.601823423774,6995811
2020-09-30,2336.45947265625,2348.365310892602,2306.1791077029143,2333.365771980713,3917166
2020-10-01,2365.661376953125,2381.176569271959,2336.4592440412953,2353.0524365640226,2610337
2020-10-05,2536.610107421875,2557.515764984385,2440.2849230644874,2456.1750171908093,17412105
2020-10-06,2544.578125,2564.921204273554,2484.39251970977,2564.921204273554,9846367
2020-10-07,2564.87451171875,2596.795454689446,2533.984878709593,2570.546258757567,9656101
2020-10-08,2649.0126953125,2704.604791038448,2624.9197278709375,2624.9197278709375,19839329
2020-10-09,2637.059814453125,2652.9032165491167,2606.1701812808938,2634.29431992781,7739245
2020-10-12,2653.04345703125,2675.542765500773,2625.622424834019,2639.4501248309134,4623203
2020-10-13,2649.809326171875,2676.386497969153,2636.356522597152,2667.1056244287975,4209878
2020-10-14,2645.14892578125,2675.6524009738514,2624.3895077346056,2675.6524009738514,4395936
2020-10-15,2580.187744140625,2662.2366027547287,2567.3836851603373,2646.4670109958597,6629355
2020-10-16,2601.55908203125,2609.420203466983,2571.4321001060316,2589.1317479572235,5273773
2020-10-19,2552.837890625,2611.6325279167377,2548.1776694670807,2611.6325279167377,3331194
2020-10-20,2578.681396484375,2598.3579898988214,2558.8634449297297,2565.5008417013223,3406273
2020-10-21,2518.803955078125,2588.0961072189302,2507.1769606043117,2578.681425126464,4570143
2020-10-22,2514.802490234375,2529.3952461723443,2483.6871525826177,2505.2466807055644,5262294
2020-10-23,2529.536865234375,2543.8471362408795,2513.8143918946503,2530.478333456522,3499091
2020-10-26,2530.8544921875,2551.3314232956495,2514.1905528420243,2532.5020613571214,2672752
2020-10-27,2476.20263671875,2559.051843084164,2470.506937661646,2541.728919148018,3537502
2020-10-28,2468.717529296875,2500.492076686571,2453.4657925199417,2494.8903876353975,3569445
2020-10-29,2478.55615234375,2499.5980584483427,2448.052674757176,2455.3490532705378,3105968
2020-10-30,2508.8720703125,2517.81601980104,2468.153563430462,2481.804854755076,3427003
2020-11-02,2452.148193359375,2508.871653050115,2447.8644670308595,2504.3054402882817,2571196
2020-11-03,2479.45068359375,2509.0126924197193,2448.805848453545,2451.58313360636,2879269
2020-11-04,2497.85595703125,2562.534998331912,2457.2317011158793,2457.2317011158793,4893928
2020-11-05,2528.501220703125,2551.3789450364966,2510.895810484257,2527.8422389014736,2816502
2020-11-06,2548.977783203125,2554.438344200009,2524.358484117541,2541.022423660121,3884421
2020-11-09,2567.00732421875,2583.388779202006,2537.3510754779104,2571.243931181727,3646592
2020-11-10,2494.51416015625,2554.3442785987877,2483.9226432225882,2539.327907227411,4760020
2020-11-11,2530.47802734375,2535.1853678850357,2488.676705426764,2511.7897934546,3242441
2020-11-12,2514.70849609375,2554.2030382004823,2505.9527965094485,2528.78339867545,2437505
2020-11-13,2501.33984375,2508.9184787723566,2481.7101401172417,2500.3041368043873,2548093
2020-11-14,2514.0498046875,2531.608095409716,2504.3526358528416,2521.2048253956013,298819
2020-11-17,2510.000732421875,2537.256184237914,2494.9372448716686,2537.256184237914,2827273
2020-11-18,2472.907470703125,2508.259649228889,2454.454831034539,2505.246996818778,2893762
2020-11-19,2482.55712890625,2519.5097516519836,2476.8614308093697,2482.651367656037,4167501
2020-11-20,2504.540283203125,2519.368404417465,2473.754325128231,2499.597576131678,2711471
2020-11-23,2564.794677734375,2570.2081197448265,2509.0126883223306,2532.5493927155985,3706418
2020-11-24,2562.723388671875,2582.4471001748325,2546.671310963515,2574.3503822551816,3120516
2020-11-25,2543.18798828125,2572.9853636249545,2530.8546634367403,2569.2666103605893,3302249
2020-11-26,2561.358154296875,2571.102211029381,2523.1344582503034,2528.7832667389234,2341099
2020-11-27,2522.8056640625,2558.6285820554394,2512.826237099275,2546.6719795449026,6086808
2020-12-01,2567.19580078125,2575.76302438207,2470.8364285472658,2522.1935701697907,3605017
2020-12-02,2588.614013671875,2593.462483108449,2544.2707681687616,2559.8521133207432,2509032
2020-12-03,2550.861328125,2611.5389161988355,2542.717718987217,2611.5389161988355,2852548
2020-12-04,2567.9013671875,2578.5400027085952,2541.0224069093883,2552.1317764814116,2686527
2020-12-07,2577.456787109375,2583.38808122516,2547.753427012928,2556.0855103958856,1996400
2020-12-08,2633.569091796875,2641.3362045942404,2572.5147859282365,2579.6229169432263,4277818
2020-12-09,2646.279052734375,2673.7698801801816,2629.661999899625,2650.2331734884547,3659996
2020-12-10,2621.33056640625,2661.8137084450937,2617.5175733371047,2653.058006173532,2127801
2020-12-11,2620.671142578125,2643.360389751933,2602.7361262406107,2629.2383658406065,1795408
2020-12-14,2633.94580078125,2639.877097004995,2594.9219859557834,2637.994160416546,2483658
2020-12-15,2599.911376953125,2631.120953721424,2593.7447146921722,2622.930226908309,2365509
2020-12-16,2649.4794921875,2654.751805509907,2598.875581599776,2616.339860898313,2565149
2020-12-17,2672.0751953125,2686.6679534831296,2640.818494749411,2646.467304363848,2863460
2020-12-18,2693.54052734375,2728.374850836137,2679.6067519766684,2700.130804761229,6076692
2020-12-21,2655.081298828125,2717.547802227864,2621.9887854511003,2693.540364515475,2705195
2020-12-22,2704.367431640625,2714.8647102357204,2653.669276621572,2668.1209055768604,2881737
2020-12-23,2738.49560546875,2748.1456544437583,2697.729986755419,2707.7096415381193,2790988
2020-12-24,2739.060546875,2750.3581650574865,2714.4410160086204,2738.7309410710923,1807144
2020-12-28,2757.936767578125,2777.04861741533,2732.1406316386724,2739.6723770050094,2108994
2020-12-29,2758.97265625,2779.214223255417,2749.087239805494,2749.087239805494,1994151
2020-12-30,2739.01318359375,2775.165466618187,2732.140420507946,2762.643894944152,2637968
2020-12-31,2695.18798828125,2734.9650182366713,2678.47692835915,2730.2576774135446,4040956
2021-01-01,2756.8544921875,2767.916744482626,2710.487179376014,2711.4286476564503,2681440
2021-01-04,2861.54541015625,2872.1840465470864,2768.8107945420934,2777.331127530576,5113293
2021-01-05,2911.96142578125,2931.9676269768047,2861.6871109524477,2861.6871109524477,5801309
2021-01-06,2872.89013671875,2931.2611635830995,2859.4270958428147,2918.551343217475,3726716
2021-01-07,2855.284912109375,2900.522506819279,2824.640075057463,2895.014825698425,3717827
2021-01-08,2938.227783203125,2944.912298839587,2880.8924662561176,2909.1365100429425,5879039
2021-01-11,2990.526611328125,3040.9422792971254,2962.3768041504272,3040.9422792971254,9508039
2021-01-12,2989.020263671875,3022.1127773779917,2965.624688081207,2990.526474809415,3611458
2021-01-13,2974.050537109375,2991.044081876433,2943.2645769487567,2989.161145721648,3572801
2021-01-14,3066.254638671875,3081.158189826455,2943.347838555064,2975.9847203130157,6931542
2021-01-15,3049.888916015625,3088.2323316219918,3027.863709378923,3051.445202442622,4131692
2021-01-18,3038.947509765625,3071.9616054719327,3006.5464408643547,3065.5946013000016,4160906
2021-01-19,3075.68701171875,3092.9487111505714,3048.615503030999,3049.5587627782243,2975735
2021-01-20,3121.0576171875,3139.120947608305,3081.7237353207424,3084.4590962266593,3453446
2021-01-21,3088.0908203125,3121.387703053812,3077.0075189833865,3117.4732674655415,2778546
2021-01-22,3115.681640625,3136.3389388135465,3057.9539547237705,3057.9539547237705,3052459
2021-01-25,3104.55126953125,3150.299373422865,3092.618893951635,3121.1997141930797,2272887
2021-01-27,3076.01708984375,3118.840988096031,3043.8990510105327,3112.757009090412,2786662
2021-01-28,3015.177490234375,3089.1761835975967,3003.150926466171,3046.7294879451106,3083938
2021-01-29,2934.8115234375,3034.325434120805,2924.1054324004303,3027.9112213082535,5445659
2021-02-01,2961.22314453125,2985.4176695483816,2871.3776364666423,2924.105774281195,3985846
2021-02-02,3021.685546875,3041.069581736792,2971.268356845811,2993.9065919455884,2881837
2021-02-03,3018.478515625,3052.388658777233,2983.200461556547,3030.693683761202,2505866
2021-02-04,3007.53662109375,3054.1337927333884,2995.7930828059743,3033.570683324028,2057261
2021-02-05,2978.767333984375,3023.9496180125857,2951.46000796446,3017.440987012992,2366135
2021-02-08,3031.731201171875,3042.955899883889,2976.125855658707,3008.5269196155186,2526592
2021-02-09,2996.64208984375,3061.6328309115297,2984.474130038143,3013.715185041677,2658751
2021-02-10,3030.9765625,3036.7303087296077,2978.1540171663014,3004.282265854116,2127983
2021-02-11,3024.091064453125,3036.6364664549724,3004.329816748946,3032.5804030620075,1165882
2021-02-12,3009.753662109375,3061.349931332581,3001.452929132729,3003.528054804877,2777404
2021-02-15,2961.694091796875,3026.920408611391,2953.864990148286,3026.920408611391,2630853
2021-02-16,2932.40576171875,2987.91645613944,2924.105030413523,2971.268014775031,3435770
2021-02-17,2898.73193359375,2955.0917095621016,2872.7450787005237,2928.9162487567164,3678426
2021-02-18,2883.87548828125,2922.124489559357,2859.0205000340975,2891.091333752725,4189909
2021-02-19,2897.552734375,2911.9844252122234,2845.012978819839,2884.4884939142275,3725028
2021-02-22,2790.587158203125,2920.3326013254373,2776.155235918033,2920.3326013254373,5366696
2021-02-23,2811.102783203125,2856.1906472724972,2799.5950598100303,2801.4815793921125,3832829
2021-02-24,2780.82470703125,2832.9398184501674,2755.4036675475845,2803.3685273669203,3774549
2021-02-25,2825.346435546875,2857.983090041326,2800.019815017873,2805.254953540903,4224073
2021-02-26,2730.0771484375,2803.6986289838483,2716.588485939287,2792.049277215378,5553153
2021-03-01,2758.280517578125,2796.765567054223,2737.151588208689,2759.978431433611,3265871
2021-03-02,2835.76904296875,2853.3607451999796,2780.729744413071,2792.048861418823,3306469
2021-03-03,2885.5263671875,2890.1482484460985,2826.8554189057027,2862.793712152059,3509857
2021-03-04,2876.658935546875,2906.607429715463,2844.918340141667,2851.4739487130964,3916760
2021-03-05,2837.372802734375,2889.3934907028397,2826.572523643151,2844.9660904905095,3203686
2021-03-08,2836.335205078125,2860.907170619627,2826.0065556137165,2844.871752914208,2003125
2021-03-09,2877.83837890625,2892.8833263353195,2822.327679042024,2836.334948598179,1942397
2021-03-10,2896.703857421875,2917.691389570695,2886.375207882651,2900.5241059605073,3053778
2021-03-12,2884.44140625,2940.1409463342497,2868.7834309453992,2900.5240327166566,2938317
2021-03-15,2892.176025390625,2923.1622028115407,2868.4531328654066,2868.4531328654066,3097083
2021-03-16,2933.585205078125,2962.77905000995,2886.375005740352,2886.375005740352,4894756
2021-03-17,2936.320556640625,2975.984677400191,2910.2395152122217,2928.8216872670655,3838390
2021-03-18,2864.208251953125,2967.919616171247,2817.564103029969,2948.5827911539445,3656306
2021-03-19,2877.131103515625,2923.162229534933,2834.495805018546,2858.077300900564,5776626
2021-03-22,2952.07275390625,2961.3167454181416,2847.3709227403424,2875.7159239919606,2821646
2021-03-23,2964.288818359375,2989.190788986093,2945.6594343005313,2961.836250368044,3305973
2021-03-24,2944.008056640625,2973.4377143711704,2934.6224380290514,2934.6696470734955,2207104
2021-03-25,2890.949951171875,2953.2050992860536,2876.942450730968,2935.6131654718733,3179786
2021-03-26,2892.789306640625,2941.0841641117267,2870.386885570178,2915.285915521699,3697370
2021-03-30,2979.3330078125,3007.5363810711115,2887.2235588118215,2908.0696905511536,4694008
2021-03-31,2997.5380859375,3023.147496011593,2954.289534323965,2975.9845085543134,3530069
2021-04-01,2985.4169921875,3032.5799778460705,2966.5517979240717,3010.03616281648,4285076
2021-04-05,3055.123779296875,3077.856430398475,2972.2113429928268,2991.076537172407,5317862
2021-04-06,3079.460205078125,3089.1758270191817,3046.7291362662463,3089.1758270191817,2291562
2021-04-07,3085.7802734375,3091.581459861281,3051.25710006811,3074.083943063007,2491268
2021-04-08,3129.122802734375,3145.7712450947047,3080.7335318271876,3084.4593617570267,2578118
2021-04-09,3133.7451171875,3164.0238512657647,3120.3036639796073,3163.6936181945593,2911129
2021-04-12,3062.340576171875,3148.696068944297,3030.8827653462286,3133.745306917221,3791828
2021-04-13,2927.92529296875,3031.6366500450795,2898.684242517164,3031.6366500450795,8654596
2021-04-15,3036.30615234375,3053.567853111977,2912.267485980564,2980.9840560011658,6062760
2021-04-16,3013.8564453125,3062.764557854182,3002.018719102193,3045.785881524839,3224657
2021-04-19,2982.399169921875,3008.0557929037686,2957.214176885561,2989.1905950806026,2679106
2021-04-20,2966.12744140625,3042.342873940193,2948.960160312006,3042.012640918218,3141893
2021-04-22,2941.838623046875,2969.381762332377,2929.05740707834,2969.381762332377,1988980
2021-04-23,2933.066650390625,2942.0276194141693,2915.6635513446167,2928.8219808531567,1615309
2021-04-26,2924.8603515625,2974.098472412574,2912.833787806312,2926.0394264405577,2490260
2021-04-27,2954.28955078125,2958.157007889501,2926.9350179036455,2929.764797166846,1471417
2021-04-28,2946.837646484375,2972.2112396585453,2935.4241122873354,2971.22077094095,1639037
2021-04-29,2938.489990234375,2978.201318554985,2929.293207502721,2967.1180162886326,1621395
2021-04-30,2863.406494140625,2954.336876220044,2848.6445705178903,2923.1620940513053,3072305
2021-05-03,2864.679443359375,2881.6581163855417,2833.5518761447356,2853.265909932144,1545831
2021-05-04,2876.70654296875,2914.672749495348,2862.79346107391,2889.01612927908,1990777
2021-05-05,2920.048828125,2923.53884274333,2879.2056395626014,2895.8071013795206,1939289
2021-05-06,2934.90576171875,2956.1763170133245,2899.580727025833,2929.293411769266,1791671
2021-05-07,2955.138427734375,2980.55946264945,2935.2357848516763,2955.2328458261527,1912540
2021-05-10,2967.023681640625,2984.6625937285207,2947.686855866143,2967.4481024902625,2137153
2021-05-11,2945.423095703125,2950.61102451877,2915.757391245055,2947.6868270711025,2415625
2021-05-12,2912.408447265625,2942.9699663393376,2896.373033987494,2942.9699663393376,1978558
2021-05-14,2878.357177734375,2922.690386763874,2867.5096904186466,2922.690386763874,2043935
2021-05-17,2895.572021484375,2900.712741781382,2863.737000481004,2881.65893823105,2890462
2021-05-18,2913.541015625,2946.7437156593273,2903.3537633800925,2924.105479687553,2098538
2021-05-19,2907.12646484375,2941.0838148549037,2893.07198709323,2909.012984288814,1986041
2021-05-20,2886.374755859375,2913.5406819721256,2878.9230961538997,2893.0719920159554,2329027
2021-05-21,2905.712158203125,2912.97521346613,2881.7534485594288,2887.3185899236373,1685566
2021-05-24,2906.65478515625,2928.82138825577,2897.6938179458057,2906.65478515625,1652260
2021-05-25,2951.678955078125,2965.1861564621527,2921.4418740193278,2930.825731888748,1841613
2021-05-26,2993.859130859375,3000.0203100110566,2942.0104848965825,2957.365992807108,1923753
2021-05-27,3014.238525390625,3050.020759457762,2996.9872694212872,2997.1293579180096,5959785
2021-05-28,2979.736083984375,3031.300324645823,2972.2003023609295,3023.2433975790655,1763701
2021-05-31,2994.4755859375,3005.091958207816,2965.518224900593,2985.8026327605253,1652799
2021-06-01,2988.646240234375,3004.712655661581,2968.7408894430896,3003.4331648165635,1377441
2021-06-02,2966.32373046875,2994.7599455552827,2952.6269998183056,2986.6083694125164,2240078
2021-06-03,2977.508544921875,2990.1153126206,2959.877999849733,2990.1153126206,1281706
2021-06-04,2979.878173828125,2992.295412820054,2962.1055405846173,2964.9491619035784,1836060
2021-06-07,3017.271484375,3024.14356862898,2970.2570881895585,2981.062755692096,2559821
2021-06-08,3033.33837890625,3062.5803794591534,3021.0634589514566,3031.300542714445,2574057
2021-06-09,3033.43359375,3052.154104171549,3020.1159185342945,3035.092373154441,1710925
2021-06-10,3049.12060546875,3055.9452508129734,3026.5611618628486,3042.675017093562,1874324
2021-06-11,3103.149658203125,3136.514773609874,3043.6231302693577,3044.1445072036645,3452954
2021-06-14,3105.56640625,3136.2299847232225,3099.879163470045,3108.0781792453463,1847360
2021-06-15,3092.67529296875,3126.0878449807487,3082.059152513087,3126.0878449807487,1304985
2021-06-16,3103.6708984375,3122.959992841034,3083.433698749558,3092.0594435313574,1635552
2021-06-17,3144.80810546875,3162.1542412189306,3090.0683969039633,3095.281702481562,2273413
2021-06-18,3125.423828125,3182.959712317895,3104.286199476208,3176.2297168463742,3380431
2021-06-21,3102.486083984375,3114.7135644500354,3082.2014441377223,3094.8082130034586,1130569
2021-06-22,3129.120361328125,3153.6229870747957,3113.7648549019113,3131.7744537582694,1708688
2021-06-23,3091.3955078125,3155.4718690315085,3086.6561388292744,3155.4718690315085,1467104
2021-06-24,3197.74658203125,3206.656501618944,3107.603706933996,3112.817011917414,4155204
2021-06-25,3204.571533203125,3222.438814056413,3175.3769762135485,3199.3107877506804,2722861
2021-06-28,3162.81787109375,3214.713961134173,3159.263344378652,3214.713961134173,1355238
2021-06-29,3166.7041015625,3190.8274421508972,3153.1020207215342,3167.7940638062128,1497322
2021-06-30,3171.3486328125,3205.709056615669,3164.476548051866,3171.585601252522,1693146
2021-07-01,3167.3203125,3186.751725460123,3158.647359768966,3182.960230248392,990310
2021-07-02,3152.106689453125,3165.613890278348,3123.433508753967,3157.3674350047936,1682274
2021-07-05,3147.888916015625,3198.1262278340014,3129.879313665641,3167.7942659813966,1972858
2021-07-06,3092.248779296875,3154.5240423843625,3086.3720079527375,3140.3059352221735,2159420
2021-07-07,3104.239013671875,3111.5850350507203,3072.627563748373,3104.286453641087,2640710
2021-07-08,3088.646484375,3126.0874959241214,3063.432951120433,3126.0874959241214,2485811
2021-07-09,3040.921142578125,3110.9217130565453,3034.1439376886046,3080.589752417359,6365067
2021-07-12,3026.656005859375,3067.3197004221597,3022.153605186629,3066.3718265963184,1892226
2021-07-13,3021.39501953125,3046.4662339477663,3009.4991576801986,3046.4662339477663,1809339
2021-07-14,3046.987548828125,3054.049161842474,3018.9778337890375,3020.8735812513855,2044279
2021-07-15,3042.61767578125,3070.0711476951196,3034.1157384896724,3066.0338928771544,2232968
2021-07-16,3034.875732421875,3058.671833624623,3032.215847575188,3052.1646360460772,1256526
2021-07-19,3025.18603515625,3039.62511027091,3017.016439435326,3020.8162082507356,1597058
2021-07-20,3045.32568359375,3054.0651081257824,2998.1608997706508,3025.186949171357,1811945
2021-07-22,3055.34765625,3063.5170226079117,3030.316578577626,3030.316578577626,2859334
2021-07-23,3052.02197265625,3079.2852681503728,3046.132145321226,3068.3133890594668,1776193
2021-07-26,3037.48828125,3062.8516962258627,3031.1237137346375,3039.8155936800063,1259611
2021-07-27,3023.61962890625,3049.315621571632,3002.9108346873636,3039.8161959592594,1121367
2021-07-28,3037.7255859375,3044.0426095741086,2975.5992192897634,3028.416104852358,1660654
2021-07-29,3035.82568359375,3063.991380344462,3030.601000883739,3040.052880493403,1731997
2021-07-30,3008.894775390625,3062.1390891695814,3004.050208677663,3057.8643487007544,2999943
2021-08-02,3058.244384765625,3063.4690678203665,3008.467497157355,3020.816748014016,2608669
2021-08-03,3120.46533203125,3125.310130472428,3057.8166844623674,3067.3636508496875,3804735
2021-08-04,3110.063720703125,3139.7494192389822,3097.951955700495,3134.8097653865193,2929598
2021-08-05,3119.5634765625,3149.0592361538224,3099.1872573007076,3111.061537980021,2534521
2021-08-06,3144.119384765625,3157.6085203881908,3101.5619190936955,3108.734030558507,2292362
2021-08-09,3156.373779296875,3169.958002918343,3144.30955638589,3157.5136638699637,1510489
2021-08-10,3167.012939453125,3182.2120181644045,3149.629178712728,3149.629178712728,2040777
2021-08-11,3176.796875,3191.8060091650923,3160.5530014264837,3182.3065865187677,1929707
2021-08-12,3183.968994140625,3199.405555982882,3159.5079807598177,3159.5079807598177,1310205
2021-08-13,3290.030517578125,3305.7996546757154,3189.431707061412,3192.5190199573017,4363584
2021-08-16,3299.102294921875,3319.4312007140365,3264.4769420513717,3286.8005876612096,2083489
2021-08-17,3375.1923828125,3382.554435304675,3289.650036180815,3307.7940260583605,4336019
2021-08-18,3382.3173828125,3415.0428513743095,3359.566309226888,3394.951662832922,2631309
2021-08-20,3381.320068359375,3396.0441759754926,3324.7984939620205,3330.4981485230983,2836148
2021-08-23,3455.31982421875,3489.1378608598416,3383.5991848245444,3400.7932322020783,3744176
2021-08-24,3432.332275390625,3483.7718021279065,3414.4733095864312,3473.939804253704,2511141
2021-08-25,3475.839111328125,3512.649377948503,3426.489651881612,3429.2919354726787,2123263
2021-08-26,3488.046142578125,3503.007735585604,3465.2948362469974,3476.789232214208,1902533
2021-08-27,3533.927734375,3542.809787597027,3468.334404470579,3482.4884518918625,3944728
2021-08-30,3516.021240234375,3553.1165308891677,3503.0070780008277,3529.0354024679227,2033114
2021-08-31,3596.9091796875,3613.675801386231,3518.0639643105833,3523.716074932615,3207480
2021-09-01,3528.988525390625,3625.645166039371,3521.4365295813377,3605.981404448545,2643336
2021-09-02,3644.691162109375,3665.9697771101905,3535.685281910756,3547.084589643945,3403717
2021-09-03,3649.72607421875,3663.8325790496374,3614.1032358788516,3633.5295106696385,1746812
2021-09-06,3659.177978515625,3683.4965957512427,3623.080168758721,3656.993064699066,1723693
2021-09-07,3624.884521484375,3676.228946232573,3617.6175560748015,3670.5768362562944,1585039
2021-09-08,3585.224609375,3624.0298447795635,3567.983249539198,3619.2801333185157,4147175
2021-09-09,3601.611083984375,3618.0451318869264,3576.5327004462583,3599.99622848494,1441148
2021-09-13,3652.861083984375,3659.557992338274,3578.43300451527,3578.43300451527,1691473
2021-09-14,3691.381103515625,3701.4505857892423,3633.5297037453743,3657.230720396356,1991188
2021-09-15,3756.5947265625,3780.7707140157045,3672.477281503697,3687.7714467578535,2461369
